expense_id,incurred_on,department,category,amount,description
2201,2024-07-14,Support,travel,3365.99,conference travel
2202,2023-09-24,People,cloud,1362.81,conference travel
2203,2023-08-02,Finance,software,1671.43,training course
2204,2024-03-26,Engineering,office,3120.1,team offsite
2205,2024-10-13,Support,cloud,205.11,job board
2206,2023-10-20,Marketing,office,2053.91,job board
2207,2024-02-28,Marketing,recruiting,3572.8,laptop
2208,2024-09-25,Sales,events,3010.72,job board
2209,2023-12-08,Support,training,3242.42,conference travel
2210,2024-11-27,Finance,travel,2543.06,job board
2211,2023-08-26,Marketing,office,2532.86,job board
2212,2024-02-08,Engineering,recruiting,287.63,conference travel
2213,2024-08-20,Marketing,training,1278.5,job board
2214,2024-02-01,Product,office,2599.01,training course
2215,2023-07-23,Product,training,1345.49,training course
2216,2024-05-01,People,training,635.81,team offsite
2217,2024-12-14,People,recruiting,2387.64,cloud overage
2218,2023-08-30,Marketing,events,3440.81,team offsite
2219,2024-01-10,People,cloud,1266.49,conference travel
2220,2024-01-22,Marketing,recruiting,513.08,training course
2221,2024-12-14,Sales,events,1562.54,cloud overage
2222,2024-05-23,People,software,1036.53,conference travel
2223,2024-03-18,Operations,events,3397.28,cloud overage
2224,2024-09-26,Support,cloud,3120.07,team offsite
2225,2024-01-23,Engineering,training,315.89,conference travel
2226,2024-12-07,Product,cloud,1244.9,training course
2227,2023-12-22,Finance,office,483.85,laptop
2228,2023-09-20,Operations,travel,2678.32,cloud overage
2229,2024-05-20,Engineering,recruiting,1236.32,laptop
2230,2023-10-09,Finance,cloud,3827.62,client dinner
2231,2024-01-17,Product,cloud,1079.68,training course
2232,2023-09-09,Support,office,2277.85,cloud overage
2233,2023-11-17,Finance,training,3074.01,job board
2234,2024-10-06,People,events,3777.01,team offsite
2235,2024-02-16,Support,office,2356.13,training course
2236,2024-09-08,People,events,1053.96,team offsite
2237,2024-02-11,Sales,training,1539.92,laptop
2238,2024-01-25,Sales,training,3132.32,training course
2239,2023-10-23,Operations,recruiting,1412.93,laptop
2240,2024-09-02,Engineering,software,3318.62,team offsite
2241,2024-05-15,People,software,958.04,conference travel
2242,2023-09-30,Finance,recruiting,2282.8,cloud overage
2243,2024-05-01,Finance,events,3094.13,training course
2244,2024-03-17,Marketing,travel,77.82,training course
2245,2023-09-13,Sales,office,423.63,client dinner
2246,2024-08-22,Sales,training,231.56,laptop
2247,2024-05-11,Support,recruiting,2651.73,job board
2248,2023-09-11,Finance,software,164.2,team offsite
2249,2024-07-13,Finance,events,1596.69,cloud overage
2250,2024-11-16,Finance,recruiting,2647.72,team offsite
2251,2023-10-07,Engineering,cloud,1341.89,laptop
2252,2024-10-26,Support,training,3345.77,conference travel
2253,2023-11-07,Operations,office,3119.8,training course
2254,2024-05-26,Marketing,travel,2044.82,training course
2255,2023-12-18,Sales,travel,203.36,team offsite
2256,2024-05-09,Finance,training,378.67,laptop
2257,2024-05-15,Support,travel,2821.09,cloud overage
2258,2024-05-27,Product,software,3342.18,training course
2259,2024-09-09,Marketing,cloud,3051.02,cloud overage
2260,2024-01-18,Product,training,3905.66,client dinner
2261,2023-12-09,Support,training,625.98,cloud overage
2262,2024-08-03,Finance,training,3687.6,client dinner
2263,2023-09-25,Marketing,office,2569.5,client dinner
2264,2023-12-18,Marketing,office,3092.57,conference travel
2265,2023-12-12,Support,events,366.5,training course
2266,2023-08-18,People,software,1994.49,cloud overage
2267,2024-08-04,Product,office,414.89,job board
2268,2024-11-14,Sales,travel,649.06,laptop
2269,2024-08-22,Marketing,training,1202.49,cloud overage
2270,2024-11-17,People,events,1211.9,training course
2271,2023-09-23,Marketing,office,3971.49,conference travel
2272,2024-10-02,Engineering,office,2278.82,cloud overage
2273,2024-10-12,Sales,cloud,3203.46,conference travel
2274,2024-12-24,Finance,recruiting,3071.16,client dinner
2275,2024-12-22,Sales,recruiting,2247.44,client dinner
2276,2024-03-07,Sales,travel,2549.58,job board
2277,2024-04-02,People,cloud,3081.79,job board
2278,2023-08-25,Support,cloud,1975.57,client dinner
2279,2024-02-10,Engineering,office,3076.37,laptop
2280,2024-10-14,Support,software,3350.84,team offsite
2281,2024-07-18,Operations,recruiting,3906.54,training course
2282,2023-09-07,Finance,cloud,2320.62,job board
2283,2023-10-27,People,cloud,3935.25,laptop
2284,2023-11-25,Operations,cloud,2862.04,client dinner
2285,2024-06-24,Marketing,software,580.05,training course
2286,2023-08-12,Marketing,cloud,1609.51,client dinner
2287,2024-07-11,Product,travel,1699.65,team offsite
2288,2023-07-31,Marketing,recruiting,1159.71,cloud overage
2289,2024-06-22,Support,recruiting,1340.06,laptop
2290,2024-11-05,Product,events,1639.98,job board
2291,2024-04-03,Operations,travel,1383.32,team offsite
2292,2024-06-08,Support,software,3911.62,cloud overage
2293,2024-06-19,Support,software,3046.78,conference travel
2294,2023-09-19,Sales,training,2649.82,conference travel
2295,2023-09-30,Operations,office,3071.56,laptop
2296,2024-08-02,Marketing,recruiting,3448.49,client dinner
2297,2024-09-21,Operations,events,1793.61,cloud overage
2298,2024-09-18,Product,cloud,1986.6,training course
2299,2023-12-22,Support,recruiting,1416.9,team offsite
2300,2024-07-21,Operations,recruiting,1616.66,cloud overage
2301,2024-02-17,Engineering,office,3812.71,conference travel
2302,2024-02-18,People,cloud,1460.78,training course
2303,2023-08-02,Operations,cloud,2851.32,conference travel
2304,2024-01-14,Product,training,1037.96,job board
2305,2024-12-09,Product,software,2738.06,laptop
2306,2023-10-21,Finance,events,2651.39,conference travel
2307,2024-09-16,Engineering,cloud,2546.61,team offsite
2308,2024-06-26,Marketing,cloud,1931.66,cloud overage
2309,2023-12-26,Marketing,office,2085.6,laptop
2310,2023-08-18,Marketing,travel,48.14,training course
2311,2024-06-26,Operations,events,2332.94,training course
2312,2024-10-17,Product,training,2570.24,cloud overage
2313,2024-09-18,Operations,software,1007.31,laptop
2314,2024-03-31,People,software,2849.68,conference travel
2315,2024-10-16,Finance,office,3072.59,conference travel
2316,2023-11-13,Marketing,events,1214.67,job board
2317,2024-12-15,Operations,travel,1833.24,job board
2318,2024-10-12,Support,events,2160.37,conference travel
2319,2024-03-26,Support,events,1572.2,team offsite
2320,2024-01-02,Operations,software,3384.14,team offsite
2321,2024-04-19,Sales,software,1668.92,cloud overage
2322,2024-08-21,Sales,cloud,3039.07,laptop
2323,2023-09-02,Support,cloud,3083.18,cloud overage
2324,2024-10-05,Engineering,travel,3298.88,cloud overage
2325,2024-12-31,People,cloud,526.55,laptop
2326,2024-10-11,Marketing,training,1104.6,training course
2327,2023-12-07,Support,training,1850.77,team offsite
2328,2024-12-22,Marketing,software,541.72,team offsite
2329,2024-07-27,Product,software,2948.54,client dinner
2330,2023-10-25,People,travel,1176.44,team offsite
2331,2023-12-17,Support,software,770.84,team offsite
2332,2024-06-06,People,office,3755.76,job board
2333,2024-06-27,People,events,493.65,training course
2334,2024-07-31,Support,recruiting,3471.32,client dinner
2335,2023-07-15,Marketing,recruiting,2244.55,cloud overage
2336,2024-11-23,Sales,office,3480.13,conference travel
2337,2024-11-22,Operations,travel,3514.36,laptop
2338,2023-09-04,Engineering,recruiting,2456.54,client dinner
2339,2024-11-28,Operations,events,1633.11,team offsite
2340,2024-03-18,People,training,2181.86,conference travel
2341,2023-10-05,Marketing,travel,1554.16,client dinner
2342,2024-04-15,Support,software,3346.76,laptop
2343,2024-08-03,Sales,recruiting,1515.6,team offsite
2344,2024-05-26,Operations,software,1349.5,job board
2345,2023-07-06,Engineering,software,2376.61,job board
2346,2024-06-02,Product,software,52.75,team offsite
2347,2024-07-08,Sales,travel,2260.75,team offsite
2348,2024-03-25,Sales,software,1813.19,job board
2349,2023-12-25,Marketing,office,579.66,client dinner
2350,2024-11-30,Engineering,cloud,739.83,client dinner
2351,2024-09-18,Finance,cloud,41.78,team offsite
2352,2024-04-11,Finance,events,1888.45,cloud overage
2353,2024-09-23,Operations,recruiting,1307.5,conference travel
2354,2023-11-27,Engineering,recruiting,2292.09,conference travel
2355,2024-08-24,Marketing,software,1862.57,team offsite
2356,2023-07-22,People,recruiting,1276.15,laptop
2357,2024-04-07,Marketing,events,3871.22,team offsite
2358,2023-08-24,Marketing,software,394.04,laptop
2359,2023-08-10,People,recruiting,90.2,job board
2360,2024-05-01,Marketing,events,1587.14,client dinner
2361,2024-06-19,Sales,software,244.81,laptop
2362,2024-03-21,Operations,recruiting,376.21,client dinner
2363,2024-10-27,Operations,cloud,912.54,job board
2364,2024-09-25,Operations,software,1521.76,client dinner
2365,2023-08-10,Finance,office,611.82,client dinner
2366,2023-10-28,Support,training,1827.52,client dinner
2367,2024-03-26,Sales,software,2759.14,job board
2368,2024-10-13,Sales,cloud,2543.67,laptop
2369,2024-07-20,Support,software,1325.52,laptop
2370,2024-01-31,Marketing,travel,2666.43,cloud overage
2371,2024-12-24,Sales,recruiting,1970.49,team offsite
2372,2024-12-12,People,recruiting,3758.99,laptop
2373,2024-02-21,People,cloud,3954.48,cloud overage
2374,2023-09-19,Sales,recruiting,493.95,cloud overage
2375,2024-11-04,Sales,software,1214.83,job board
2376,2023-07-08,Product,training,3404.4,training course
2377,2024-04-26,Sales,recruiting,3690.12,cloud overage
2378,2023-12-08,Support,training,160.17,team offsite
2379,2024-07-04,Product,cloud,2273.1,job board
2380,2024-09-25,Finance,events,570.32,training course
2381,2024-09-20,People,software,3461.33,team offsite
2382,2023-07-28,Finance,travel,3780.3,job board
2383,2023-11-25,Finance,recruiting,2507.91,job board
2384,2024-07-21,Product,cloud,588.96,training course
2385,2024-01-09,Support,training,720.34,laptop
2386,2024-11-03,Finance,office,2533.37,conference travel
2387,2023-10-29,Sales,training,119.99,laptop
2388,2024-10-07,Marketing,training,793.17,conference travel
2389,2024-02-27,Marketing,travel,648.29,cloud overage
2390,2023-12-14,Finance,events,3501.6,job board
2391,2024-03-18,Finance,events,1874.19,training course
2392,2024-01-03,Product,recruiting,2036.64,team offsite
2393,2024-12-07,Finance,recruiting,1396.63,cloud overage
2394,2023-11-30,People,cloud,515.51,team offsite
2395,2024-08-23,People,events,1390.02,laptop
2396,2023-10-21,Support,events,2158.82,conference travel
2397,2024-12-28,Finance,events,527.13,client dinner
2398,2023-10-19,Support,office,3525.58,job board
2399,2023-07-16,Operations,cloud,1284.25,laptop
2400,2024-07-21,Support,recruiting,1780.87,training course
2401,2023-08-15,Product,events,302.92,team offsite
2402,2024-03-02,Support,software,1090.51,conference travel
2403,2024-11-29,Product,cloud,3729.32,conference travel
2404,2024-06-14,Product,cloud,2080.12,conference travel
2405,2024-04-07,Support,office,3848.34,cloud overage
2406,2024-07-21,Finance,travel,308.85,cloud overage
2407,2024-08-22,Operations,events,447.48,conference travel
2408,2024-05-27,People,training,3224.09,conference travel
2409,2024-06-03,Sales,software,2534.82,cloud overage
2410,2023-12-25,Marketing,training,3987.41,team offsite
2411,2024-09-29,Finance,software,2419.11,cloud overage
2412,2024-01-15,Marketing,software,290.19,cloud overage
2413,2023-12-29,Operations,office,1744.29,conference travel
2414,2024-01-03,Support,recruiting,129.6,cloud overage
2415,2024-09-26,Operations,recruiting,2514.15,team offsite
2416,2023-10-21,Engineering,training,2515.09,conference travel
2417,2024-05-02,Finance,events,3384.95,job board
2418,2023-09-12,People,software,3904.11,laptop
2419,2023-12-15,Support,cloud,73.37,job board
2420,2023-09-12,Finance,cloud,3079.88,training course
2421,2023-12-08,Marketing,travel,24.66,client dinner
2422,2024-05-09,Operations,travel,3720.63,job board
2423,2023-07-12,Operations,cloud,1601.01,training course
2424,2023-09-22,Engineering,cloud,3350.36,conference travel
2425,2024-03-20,People,office,2159.43,cloud overage
2426,2024-07-24,Sales,events,2728.28,job board
2427,2024-04-27,Marketing,training,1274.36,training course
2428,2024-08-26,Sales,travel,2822.48,client dinner
2429,2024-02-26,Sales,events,3510.74,team offsite
2430,2024-07-06,Engineering,training,3656.01,cloud overage
2431,2023-08-19,Product,training,438.96,training course
2432,2023-09-19,Finance,recruiting,2243.9,training course
2433,2024-04-08,Operations,events,3575.2,team offsite
2434,2024-10-02,People,events,3551.88,client dinner
2435,2024-11-15,Operations,events,1228.95,laptop
2436,2024-12-30,Sales,office,1111.43,conference travel
2437,2024-09-21,Product,travel,863.66,team offsite
2438,2023-11-28,Engineering,software,695.42,team offsite
2439,2023-12-19,Support,office,1235.55,cloud overage
2440,2024-05-30,Engineering,travel,1723.93,client dinner
2441,2024-01-15,Support,recruiting,2688.61,team offsite
2442,2024-12-28,People,cloud,1625.05,job board
2443,2024-02-15,Engineering,training,752.32,team offsite
2444,2023-10-06,Sales,events,2564.37,client dinner
2445,2024-10-01,Sales,software,278.59,cloud overage
2446,2024-01-09,Sales,office,2475.35,client dinner
2447,2024-05-22,Finance,office,1777.87,job board
2448,2023-11-18,People,cloud,1744.04,team offsite
2449,2024-12-17,Sales,recruiting,2576.52,laptop
2450,2024-08-11,Operations,recruiting,399.54,client dinner
2451,2024-02-08,Sales,recruiting,1458.48,team offsite
2452,2024-11-15,People,events,3933.25,conference travel
2453,2024-07-10,Product,software,3525.48,client dinner
2454,2024-09-15,People,recruiting,2323.64,laptop
2455,2023-07-25,Finance,recruiting,367.66,training course
2456,2024-02-12,Finance,software,798.73,cloud overage
2457,2023-07-18,Finance,events,1375.59,training course
2458,2023-08-29,Engineering,events,2717.08,client dinner
2459,2024-10-13,Product,training,2236.22,training course
2460,2024-08-22,Marketing,software,2749.55,conference travel
2461,2024-12-27,Sales,office,374.07,training course
2462,2024-11-04,Finance,travel,3156.05,conference travel
2463,2024-07-15,Support,software,3942.14,cloud overage
2464,2024-11-13,Support,cloud,104.14,cloud overage
2465,2023-07-25,Operations,training,1584.5,team offsite
2466,2024-09-21,People,travel,909.19,client dinner
2467,2024-09-09,People,travel,2318.6,training course
2468,2024-11-19,Product,events,3510.85,laptop
2469,2024-08-14,Marketing,software,1999.85,client dinner
2470,2023-11-04,Engineering,training,3551.45,laptop
2471,2023-09-02,Marketing,recruiting,2168.0,training course
2472,2024-10-05,People,travel,1405.2,cloud overage
2473,2024-01-01,People,training,247.31,conference travel
2474,2023-11-07,Operations,office,1605.09,cloud overage
2475,2023-10-05,Operations,training,2689.09,conference travel
2476,2024-04-18,Engineering,cloud,1348.05,laptop
2477,2024-07-19,Product,events,393.18,client dinner
2478,2023-11-26,Marketing,events,2761.47,team offsite
2479,2023-12-19,Finance,cloud,1603.92,conference travel
2480,2023-12-08,Finance,events,3049.72,job board
2481,2024-10-26,Operations,cloud,990.15,client dinner
2482,2023-11-22,Support,cloud,2684.3,laptop
2483,2024-04-08,Operations,recruiting,2477.37,team offsite
2484,2024-01-15,Sales,office,2437.52,client dinner
2485,2024-07-23,Engineering,office,1684.72,job board
2486,2024-02-28,Support,travel,190.16,cloud overage
2487,2024-02-11,Operations,events,2493.74,conference travel
2488,2024-11-26,Engineering,training,1494.25,conference travel
2489,2024-03-12,Engineering,events,3672.03,training course
2490,2023-12-10,People,office,53.65,training course
2491,2024-12-06,Support,software,82.86,cloud overage
2492,2024-04-05,People,office,3029.95,laptop
2493,2024-07-21,Product,events,329.2,job board
2494,2024-03-15,Support,training,2360.39,client dinner
2495,2024-05-26,Support,software,1261.35,cloud overage
2496,2024-10-07,Sales,recruiting,98.38,training course
2497,2024-03-22,People,cloud,680.65,team offsite
2498,2023-07-25,Finance,cloud,2417.27,team offsite
2499,2024-05-02,Product,cloud,3921.17,team offsite
2500,2024-05-15,Engineering,office,844.86,team offsite
2501,2023-07-15,Operations,training,841.66,conference travel
2502,2024-01-05,Operations,events,586.57,cloud overage
2503,2023-10-22,Support,events,3818.08,job board
2504,2024-10-17,Sales,events,1449.84,client dinner
2505,2024-03-30,Support,office,1710.27,client dinner
2506,2024-11-30,Engineering,software,3558.05,client dinner
2507,2023-07-06,Marketing,office,3606.04,job board
2508,2023-07-25,Support,software,2512.61,conference travel
2509,2023-07-09,Operations,travel,2373.31,team offsite
2510,2024-06-10,Marketing,training,2213.08,team offsite
2511,2024-10-30,Product,events,3276.23,job board
2512,2024-07-07,Finance,software,2389.68,team offsite
2513,2023-09-22,Product,travel,3047.28,training course
2514,2023-10-22,Finance,software,1216.18,training course
2515,2023-12-29,Support,office,2776.19,training course
2516,2024-12-14,People,software,2515.17,training course
2517,2024-04-20,Product,training,1988.96,client dinner
2518,2024-12-12,Support,recruiting,2833.57,laptop
2519,2024-09-16,People,travel,2251.79,training course
2520,2023-12-04,Finance,events,319.73,training course
2521,2023-11-08,Marketing,cloud,3313.11,job board
2522,2024-09-30,Engineering,cloud,3541.69,cloud overage
2523,2023-08-11,Sales,software,1284.66,team offsite
2524,2024-02-06,Sales,cloud,3500.96,job board
2525,2023-08-10,Marketing,events,1490.62,team offsite
2526,2024-07-17,Support,software,3635.61,laptop
2527,2023-11-04,Engineering,cloud,3876.64,training course
2528,2023-12-17,Marketing,events,2713.81,training course
2529,2024-03-19,Finance,office,1717.41,client dinner
2530,2024-05-11,Product,software,1202.25,team offsite
2531,2024-01-04,Product,software,912.76,team offsite
2532,2023-11-03,Support,recruiting,1793.42,client dinner
2533,2023-10-17,Sales,software,2180.13,client dinner
2534,2024-06-27,People,office,1448.87,cloud overage
2535,2024-03-15,People,training,550.89,client dinner
2536,2024-10-29,Engineering,recruiting,2157.74,cloud overage
2537,2024-06-17,Sales,training,670.02,client dinner
2538,2023-10-24,Support,travel,1831.19,training course
2539,2024-01-12,Finance,training,436.36,conference travel
2540,2024-11-07,Sales,software,2088.53,conference travel
2541,2024-09-17,Finance,cloud,1697.42,cloud overage
2542,2023-07-09,Product,cloud,3193.45,laptop
2543,2023-10-23,Finance,training,2478.85,client dinner
2544,2024-03-09,Operations,office,850.77,conference travel
2545,2023-12-09,Marketing,travel,2407.21,laptop
2546,2023-09-10,People,office,3928.01,team offsite
2547,2024-08-16,Finance,cloud,2908.08,team offsite
2548,2024-02-20,Operations,travel,1822.87,training course
2549,2024-04-03,Marketing,recruiting,3167.42,job board
2550,2024-10-08,Finance,software,987.66,training course
2551,2024-03-27,Marketing,software,3048.07,job board
2552,2024-10-31,Operations,training,3078.39,training course
2553,2024-01-09,Finance,training,847.64,client dinner
2554,2024-03-20,Finance,travel,730.15,laptop
2555,2024-11-14,Support,recruiting,1105.7,conference travel
2556,2024-02-04,Operations,events,758.64,cloud overage
2557,2024-09-20,Product,travel,1181.1,job board
2558,2024-11-18,Operations,office,2132.55,client dinner
2559,2023-11-29,Marketing,software,454.18,client dinner
2560,2023-12-26,People,recruiting,2862.49,conference travel
2561,2024-10-11,Support,cloud,508.37,client dinner
2562,2024-09-10,Marketing,training,526.44,team offsite
2563,2023-11-23,Product,travel,2982.54,client dinner
2564,2023-12-26,Support,office,1878.04,team offsite
2565,2024-04-16,Marketing,travel,3685.53,conference travel
2566,2024-04-09,Sales,training,2860.85,team offsite
2567,2024-02-10,People,cloud,3913.17,laptop
2568,2024-11-25,People,events,3381.74,cloud overage
2569,2023-11-14,Product,recruiting,2638.92,conference travel
2570,2024-02-27,Sales,events,2810.48,training course
2571,2024-04-11,Marketing,cloud,2900.95,client dinner
2572,2023-12-08,Operations,training,2376.49,laptop
2573,2024-04-08,Marketing,travel,1824.22,team offsite
2574,2024-09-09,Engineering,software,1675.42,job board
2575,2024-04-22,Marketing,office,1961.39,conference travel
2576,2023-07-27,People,software,340.83,conference travel
2577,2024-07-16,Finance,recruiting,816.86,laptop
2578,2023-12-10,People,travel,2088.47,team offsite
2579,2024-12-16,Marketing,recruiting,1983.99,cloud overage
2580,2024-06-22,Product,office,2452.41,client dinner
2581,2023-08-14,Engineering,training,412.27,team offsite
2582,2024-08-12,People,cloud,2688.82,job board
2583,2024-06-12,Product,recruiting,2355.5,team offsite
2584,2023-07-24,Engineering,recruiting,3342.61,team offsite
2585,2023-08-09,Sales,training,3330.97,conference travel
2586,2024-08-11,Marketing,training,1803.01,team offsite
2587,2024-06-22,People,software,1809.15,client dinner
2588,2024-09-19,Support,travel,270.9,client dinner
2589,2023-08-18,Engineering,travel,3500.67,client dinner
2590,2024-04-16,Marketing,travel,758.77,cloud overage
2591,2023-08-12,Sales,events,2612.68,conference travel
2592,2024-02-15,People,recruiting,2919.24,team offsite
2593,2024-12-19,People,events,3755.7,client dinner
2594,2024-01-08,People,travel,570.7,laptop
2595,2024-02-14,People,office,825.18,training course
2596,2023-10-22,Operations,software,3079.97,client dinner
2597,2024-12-28,People,cloud,2724.36,cloud overage
2598,2024-02-02,Finance,recruiting,2007.3,laptop
2599,2024-06-07,Sales,training,2190.86,client dinner
2600,2023-12-13,Engineering,office,111.34,job board
2601,2024-07-11,Product,events,3755.12,cloud overage
2602,2024-08-14,Support,cloud,3512.75,laptop
2603,2024-08-16,People,software,266.52,job board
2604,2024-12-27,Finance,travel,2666.62,training course
2605,2024-06-25,Product,software,3413.2,laptop
2606,2024-10-13,People,events,2646.63,client dinner
2607,2023-11-23,Support,travel,438.32,job board
2608,2023-07-05,People,cloud,1235.04,job board
2609,2024-03-20,Sales,events,1051.98,training course
2610,2024-10-08,People,office,1491.72,training course
2611,2024-03-17,Product,travel,2571.06,laptop
2612,2023-07-16,Engineering,recruiting,2375.64,team offsite
2613,2024-08-13,Product,travel,1611.26,cloud overage
2614,2024-12-14,Sales,recruiting,1836.72,laptop
2615,2023-08-23,Sales,training,3462.63,team offsite
2616,2024-07-28,Finance,events,1417.39,job board
2617,2024-08-19,Marketing,office,2488.24,client dinner
2618,2024-07-26,People,events,2372.95,cloud overage
2619,2023-09-24,People,office,2421.0,job board
2620,2024-03-19,Sales,software,2459.35,laptop
2621,2024-08-27,Sales,events,2255.31,client dinner
2622,2023-07-03,Support,recruiting,712.94,training course
2623,2023-07-24,Support,office,2868.04,training course
2624,2024-04-11,People,training,2017.32,laptop
2625,2024-02-03,Engineering,training,636.81,conference travel
2626,2024-02-04,Sales,cloud,3041.97,laptop
2627,2024-01-31,Sales,events,2810.62,job board
2628,2023-10-30,Operations,cloud,1289.12,team offsite
2629,2023-10-02,Product,office,3608.96,conference travel
2630,2024-12-05,Marketing,events,3429.31,laptop
2631,2024-11-28,Support,recruiting,2478.19,conference travel
2632,2024-01-21,Product,travel,2255.33,conference travel
2633,2023-09-12,Finance,cloud,2365.9,client dinner
2634,2024-01-12,Finance,cloud,3191.01,training course
2635,2024-02-28,Engineering,software,810.66,team offsite
2636,2023-12-31,People,travel,3938.01,client dinner
2637,2023-11-26,Product,training,1004.01,job board
2638,2024-02-22,Sales,cloud,1093.61,laptop
2639,2024-04-16,Marketing,travel,2873.59,client dinner
2640,2024-07-13,Sales,recruiting,3864.57,training course
2641,2024-02-20,Operations,training,2434.63,training course
2642,2023-12-19,Support,training,2167.83,conference travel
2643,2024-09-05,Product,recruiting,505.09,team offsite
2644,2024-08-20,Finance,office,2683.07,training course
2645,2023-11-14,Finance,training,286.43,laptop
2646,2024-11-04,Product,travel,122.84,training course
2647,2024-04-16,People,software,432.14,job board
2648,2023-11-26,Support,training,1128.72,job board
2649,2023-12-06,Support,cloud,1167.94,cloud overage
2650,2023-07-04,Operations,cloud,3217.21,conference travel
2651,2024-04-14,Engineering,software,3583.12,laptop
2652,2023-12-24,Finance,travel,3062.35,team offsite
2653,2023-09-26,Finance,travel,1236.64,job board
2654,2023-12-15,Finance,training,3132.45,laptop
2655,2024-08-08,People,events,3415.44,cloud overage
2656,2024-08-23,Operations,office,132.81,training course
2657,2023-10-27,People,travel,331.84,client dinner
2658,2024-10-05,Support,recruiting,2446.11,laptop
2659,2024-09-19,Support,travel,2654.91,training course
2660,2024-01-25,Marketing,cloud,1514.03,cloud overage
2661,2024-07-03,Product,events,2655.73,team offsite
2662,2024-03-12,People,cloud,1841.51,training course
2663,2023-09-05,Support,software,1939.34,client dinner
2664,2024-12-19,Operations,events,1785.43,cloud overage
2665,2024-05-17,Engineering,events,2013.17,team offsite
2666,2024-01-18,Marketing,recruiting,1421.18,laptop
2667,2023-09-02,Sales,cloud,3795.74,cloud overage
2668,2023-07-24,Operations,events,2550.46,cloud overage
2669,2023-11-05,Finance,travel,2668.25,client dinner
2670,2023-12-22,Engineering,events,428.75,laptop
2671,2024-07-14,Marketing,events,3982.1,team offsite
2672,2024-01-24,Marketing,software,24.1,laptop
2673,2024-09-17,Support,training,1689.18,training course
2674,2023-12-19,People,office,3933.17,team offsite
2675,2024-05-02,Sales,office,3852.65,conference travel
2676,2024-05-22,Sales,software,572.75,job board
2677,2024-03-14,Marketing,recruiting,1439.34,client dinner
2678,2024-12-12,Engineering,travel,3433.07,laptop
2679,2024-02-06,Support,travel,364.27,team offsite
2680,2024-10-10,Sales,events,937.74,laptop
2681,2024-06-16,People,cloud,1056.93,conference travel
2682,2023-08-17,Operations,office,1542.37,job board
2683,2024-04-01,People,recruiting,3547.0,training course
2684,2023-10-02,Operations,software,1318.22,conference travel
2685,2024-03-25,Marketing,cloud,1919.75,team offsite
2686,2023-12-19,People,office,1229.9,cloud overage
2687,2023-08-11,People,events,795.63,laptop
2688,2023-10-18,Operations,recruiting,1099.98,laptop
2689,2023-07-19,Sales,travel,435.07,team offsite
2690,2023-10-03,Support,software,3482.77,training course
2691,2024-09-25,Marketing,events,2857.66,cloud overage
2692,2024-12-20,Operations,software,176.26,conference travel
2693,2024-09-02,Finance,cloud,3481.1,team offsite
2694,2024-02-03,Marketing,software,2192.43,conference travel
2695,2024-09-17,Sales,office,1444.09,team offsite
2696,2024-02-03,Engineering,recruiting,3260.67,training course
2697,2024-10-20,Support,travel,75.84,job board
2698,2023-10-08,Engineering,software,1399.06,laptop
2699,2024-06-19,Sales,events,1381.0,team offsite
2700,2024-10-11,Operations,events,359.4,training course
2701,2024-08-18,Operations,cloud,2240.14,cloud overage
2702,2024-05-17,Support,travel,3263.79,laptop
2703,2024-05-23,Support,training,3630.73,team offsite
2704,2024-09-08,Product,events,550.42,cloud overage
2705,2023-10-28,Product,office,290.7,job board
2706,2023-08-15,Product,training,1559.78,training course
2707,2023-08-26,Operations,training,3240.03,team offsite
2708,2024-06-07,Engineering,software,476.46,laptop
2709,2023-10-24,People,events,3389.6,client dinner
2710,2024-05-02,Sales,software,1896.12,team offsite
2711,2024-01-09,Sales,cloud,1779.11,cloud overage
2712,2023-12-13,Engineering,events,1806.99,job board
2713,2024-09-06,Operations,software,787.61,laptop
2714,2024-06-09,Engineering,cloud,3079.87,laptop
2715,2023-09-03,Finance,recruiting,2723.24,laptop
2716,2024-11-17,Finance,office,1743.36,team offsite
2717,2024-05-17,Sales,recruiting,1679.88,laptop
2718,2024-05-17,Support,office,3546.69,cloud overage
2719,2024-11-12,Product,travel,3204.53,cloud overage
2720,2023-10-15,Product,software,3997.63,training course
2721,2024-04-28,People,software,2148.04,job board
2722,2024-12-29,Finance,events,2387.62,job board
2723,2023-12-29,Marketing,software,1628.22,client dinner
2724,2024-12-10,Engineering,office,908.41,training course
2725,2024-03-15,People,software,2634.19,client dinner
2726,2024-06-18,Finance,office,1941.0,team offsite
2727,2024-09-29,Engineering,training,3445.32,team offsite
2728,2024-07-11,Engineering,events,3582.82,client dinner
2729,2023-10-15,Sales,cloud,1167.81,client dinner
2730,2024-11-01,Finance,travel,2237.74,laptop
2731,2024-07-03,Product,cloud,3770.1,team offsite
2732,2024-03-24,Marketing,software,1399.87,client dinner
2733,2024-06-27,Operations,software,817.57,conference travel
2734,2023-09-02,Product,cloud,2439.17,cloud overage
2735,2023-09-12,People,training,3408.15,job board
2736,2023-09-05,Operations,cloud,1255.33,training course
2737,2023-11-21,Product,events,1455.72,cloud overage
2738,2024-05-16,Engineering,events,2082.17,laptop
2739,2023-07-02,Support,cloud,420.91,job board
2740,2024-02-04,Finance,recruiting,3139.33,team offsite
2741,2024-09-04,Support,recruiting,673.51,cloud overage
2742,2024-07-14,Marketing,travel,3864.44,job board
