expense_id,incurred_on,department,category,amount,description
2201,2024-02-18,Support,travel,2905.52,cloud overage
2202,2024-01-26,People,travel,1169.41,team offsite
2203,2024-08-10,Sales,training,3630.86,client dinner
2204,2023-08-09,Marketing,travel,3364.21,cloud overage
2205,2024-08-15,People,recruiting,1950.29,training course
2206,2024-05-13,Product,office,1489.45,job board
2207,2024-10-20,Support,events,3695.1,job board
2208,2023-07-13,Product,recruiting,2710.94,conference travel
2209,2023-10-20,Finance,events,2691.38,job board
2210,2024-08-24,Finance,training,2924.12,conference travel
2211,2023-09-23,Operations,travel,1755.28,job board
2212,2024-04-20,Support,software,133.44,team offsite
2213,2024-06-20,Engineering,office,1987.0,training course
2214,2023-12-27,Support,travel,2765.9,client dinner
2215,2024-07-02,Product,events,1375.94,conference travel
2216,2024-07-02,Product,office,1164.16,conference travel
2217,2024-03-27,Marketing,software,3350.81,client dinner
2218,2023-07-12,Marketing,software,1087.9,team offsite
2219,2024-10-23,Finance,events,3467.27,client dinner
2220,2023-12-20,Engineering,travel,1857.44,training course
2221,2024-06-12,Sales,cloud,2844.86,cloud overage
2222,2024-07-28,Engineering,software,146.5,conference travel
2223,2024-05-21,Engineering,cloud,3233.03,client dinner
2224,2023-12-30,Sales,cloud,1033.66,team offsite
2225,2024-05-30,Engineering,office,1481.78,laptop
2226,2024-06-20,People,training,1118.35,conference travel
2227,2024-04-05,Operations,training,529.9,laptop
2228,2023-12-22,Sales,office,3795.13,training course
2229,2024-04-09,Sales,office,278.43,team offsite
2230,2024-09-12,Support,events,2484.97,job board
2231,2024-01-15,Engineering,cloud,1010.61,cloud overage
2232,2024-12-11,Operations,travel,2431.26,cloud overage
2233,2023-12-06,Support,travel,2389.41,client dinner
2234,2023-07-17,Marketing,office,3948.53,training course
2235,2023-08-20,Engineering,cloud,3563.59,job board
2236,2024-04-26,Sales,cloud,1564.64,laptop
2237,2023-07-04,Marketing,training,1347.35,job board
2238,2024-01-13,Sales,events,2276.03,conference travel
2239,2024-03-23,Finance,cloud,586.21,laptop
2240,2024-02-04,Engineering,cloud,1299.82,team offsite
2241,2024-09-08,Support,recruiting,1852.09,conference travel
2242,2024-06-10,People,training,2062.61,job board
2243,2024-01-05,Support,cloud,3462.7,cloud overage
2244,2024-01-15,Product,recruiting,1216.88,team offsite
2245,2024-06-21,Support,training,1459.79,cloud overage
2246,2023-10-20,Finance,events,1457.39,team offsite
2247,2023-10-10,Operations,training,3257.0,client dinner
2248,2023-07-31,Sales,software,2139.31,job board
2249,2024-01-31,Sales,recruiting,1040.81,conference travel
2250,2024-02-16,People,travel,1399.64,client dinner
2251,2024-07-19,People,events,1322.49,laptop
2252,2024-08-01,Sales,software,903.61,team offsite
2253,2024-12-30,Engineering,training,3797.93,cloud overage
2254,2024-08-31,Marketing,software,1691.32,team offsite
2255,2024-08-19,Operations,training,2069.85,client dinner
2256,2024-11-04,Sales,cloud,1754.23,team offsite
2257,2024-07-08,Finance,training,3587.24,laptop
2258,2024-06-08,Support,office,2406.62,training course
2259,2024-12-11,Operations,cloud,2217.18,cloud overage
2260,2024-05-03,People,recruiting,253.07,conference travel
2261,2023-10-11,Operations,cloud,1469.35,cloud overage
2262,2023-12-02,Engineering,travel,26.16,training course
2263,2024-05-26,Marketing,office,1989.47,laptop
2264,2024-04-12,People,cloud,383.03,client dinner
2265,2024-07-05,Support,office,3706.08,training course
2266,2024-11-04,Finance,cloud,78.2,training course
2267,2024-09-25,Marketing,training,431.95,laptop
2268,2024-01-26,Marketing,recruiting,1752.34,cloud overage
2269,2024-02-29,Engineering,office,945.76,client dinner
2270,2024-01-16,Operations,events,67.78,client dinner
2271,2024-02-11,Support,events,909.24,team offsite
2272,2024-06-11,Support,travel,3337.77,cloud overage
2273,2024-03-12,People,software,2566.63,cloud overage
2274,2023-12-05,Operations,travel,319.2,cloud overage
2275,2024-07-18,Engineering,office,3014.47,laptop
2276,2024-01-10,Operations,recruiting,2288.96,cloud overage
2277,2024-11-21,Support,travel,2008.32,team offsite
2278,2024-03-28,People,travel,442.44,job board
2279,2023-12-28,People,training,2039.79,laptop
2280,2023-08-26,Support,training,770.94,team offsite
2281,2023-07-21,Sales,cloud,3392.73,laptop
2282,2024-04-12,Marketing,training,2068.34,client dinner
2283,2024-04-04,Engineering,events,3495.92,conference travel
2284,2023-11-21,Support,software,3025.15,team offsite
2285,2024-04-08,Product,recruiting,851.39,client dinner
2286,2024-10-21,Engineering,software,3839.02,team offsite
2287,2023-11-21,Engineering,software,848.68,laptop
2288,2024-11-20,Finance,recruiting,80.84,team offsite
2289,2024-07-11,Sales,travel,48.53,client dinner
2290,2024-07-09,Sales,recruiting,2181.04,laptop
2291,2024-08-13,Sales,events,2331.41,conference travel
2292,2023-09-06,Engineering,cloud,3113.96,job board
2293,2023-10-14,Finance,software,2484.14,laptop
2294,2024-06-14,Support,software,3568.46,client dinner
2295,2023-12-18,People,training,326.77,cloud overage
2296,2023-12-24,Operations,office,2402.57,training course
2297,2024-12-29,Sales,office,1376.21,cloud overage
2298,2024-02-06,Engineering,software,3775.16,client dinner
2299,2024-08-22,Finance,recruiting,1466.83,cloud overage
2300,2023-08-26,People,software,1427.21,client dinner
2301,2023-12-04,Product,software,2720.4,laptop
2302,2023-09-02,Marketing,software,1823.21,conference travel
2303,2024-02-09,Product,travel,3257.93,client dinner
2304,2023-10-24,Marketing,training,1849.54,conference travel
2305,2024-10-01,Sales,office,634.04,training course
2306,2024-09-08,Marketing,training,140.29,team offsite
2307,2024-06-17,Engineering,office,2416.64,job board
2308,2024-07-14,Operations,software,1738.03,conference travel
2309,2024-11-23,Marketing,cloud,3750.97,conference travel
2310,2024-05-21,Finance,recruiting,2413.72,cloud overage
2311,2024-07-24,Product,travel,633.76,cloud overage
2312,2023-11-07,Marketing,software,3895.98,conference travel
2313,2024-10-22,Operations,training,2000.04,client dinner
2314,2024-08-26,Engineering,events,3703.45,conference travel
2315,2024-08-20,Finance,events,2149.51,laptop
2316,2023-11-05,Product,events,2122.48,job board
2317,2024-07-01,Product,travel,3821.5,laptop
2318,2024-05-19,Support,cloud,3673.43,training course
2319,2024-11-22,People,recruiting,1844.37,client dinner
2320,2023-11-27,Product,training,2633.44,client dinner
2321,2024-06-01,Sales,travel,288.99,team offsite
2322,2024-02-11,Finance,software,1318.59,laptop
2323,2023-09-21,Engineering,recruiting,2011.26,team offsite
2324,2023-11-16,Sales,software,868.58,conference travel
2325,2024-03-08,Support,office,2243.44,laptop
2326,2024-05-03,Operations,software,661.91,client dinner
2327,2024-06-21,Sales,recruiting,3724.26,laptop
2328,2024-09-04,Operations,cloud,285.4,cloud overage
2329,2024-06-27,Marketing,cloud,2756.35,cloud overage
2330,2024-11-13,Sales,software,3719.18,training course
2331,2024-11-07,Engineering,recruiting,1807.47,conference travel
2332,2024-06-22,Marketing,software,3340.66,team offsite
2333,2024-12-02,Marketing,training,83.7,laptop
2334,2023-11-23,Support,training,2789.94,client dinner
2335,2024-02-08,Engineering,cloud,991.56,laptop
2336,2023-09-24,Marketing,recruiting,924.21,client dinner
2337,2024-06-09,People,travel,76.65,conference travel
2338,2024-01-14,People,travel,3120.51,laptop
2339,2024-07-23,Engineering,travel,2038.73,client dinner
2340,2024-05-22,Marketing,software,2772.21,team offsite
2341,2023-10-08,Engineering,cloud,177.18,training course
2342,2024-11-30,Engineering,cloud,121.75,client dinner
2343,2023-08-31,Marketing,recruiting,2320.64,job board
2344,2023-10-21,People,cloud,3006.32,training course
2345,2023-09-22,Engineering,cloud,1460.16,client dinner
2346,2024-06-11,Operations,office,3044.09,cloud overage
2347,2024-10-09,Product,office,3340.08,cloud overage
2348,2024-08-18,Marketing,travel,1133.87,team offsite
2349,2023-09-03,Sales,travel,1393.67,laptop
2350,2024-12-11,Engineering,office,1648.48,job board
2351,2024-03-30,People,training,954.12,team offsite
2352,2023-07-23,Marketing,software,2214.53,cloud overage
2353,2024-03-04,Marketing,cloud,2502.64,conference travel
2354,2023-08-20,Support,events,3676.01,laptop
2355,2024-06-02,Finance,recruiting,2325.8,job board
2356,2024-08-13,Product,travel,1875.45,client dinner
2357,2023-10-12,Engineering,travel,1629.0,training course
2358,2023-08-04,Operations,office,2075.32,training course
2359,2023-08-23,Operations,recruiting,1813.14,client dinner
2360,2023-07-18,Sales,cloud,680.82,cloud overage
2361,2024-03-06,Engineering,recruiting,3142.43,conference travel
2362,2023-10-26,Operations,cloud,37.26,training course
2363,2023-09-15,Marketing,events,1549.58,laptop
2364,2024-02-06,Marketing,recruiting,2352.45,team offsite
2365,2024-08-16,Support,software,2368.53,team offsite
2366,2024-02-06,Sales,training,85.22,cloud overage
2367,2023-12-20,Support,events,1870.83,cloud overage
2368,2024-03-03,People,travel,1349.46,conference travel
2369,2024-12-13,Operations,office,521.99,team offsite
2370,2024-08-27,Marketing,events,3487.4,client dinner
2371,2024-12-02,Marketing,events,2119.58,client dinner
2372,2024-04-27,Product,travel,840.27,conference travel
2373,2023-10-13,Marketing,cloud,947.61,laptop
2374,2023-09-19,Product,recruiting,2281.34,client dinner
2375,2024-12-31,People,cloud,3182.24,team offsite
2376,2023-07-15,Operations,training,733.18,training course
2377,2023-12-07,Finance,events,988.7,conference travel
2378,2024-04-29,Product,software,2186.58,team offsite
2379,2023-07-01,Finance,cloud,182.7,conference travel
2380,2024-03-13,Engineering,events,1035.46,client dinner
2381,2024-10-20,Engineering,training,2933.0,training course
2382,2024-12-15,Marketing,events,3249.78,training course
2383,2024-07-11,Finance,recruiting,856.5,job board
2384,2023-10-02,Sales,software,834.77,laptop
2385,2024-05-16,Support,training,1599.35,conference travel
2386,2024-05-27,Finance,cloud,3482.55,laptop
2387,2023-11-19,Sales,training,3645.43,cloud overage
2388,2023-12-05,People,software,2815.34,training course
2389,2024-11-14,Operations,cloud,2963.51,job board
2390,2024-05-04,People,office,3014.5,cloud overage
2391,2024-07-19,Finance,software,1588.34,laptop
2392,2023-09-24,Engineering,recruiting,3129.55,job board
2393,2024-07-04,People,cloud,3940.4,conference travel
2394,2024-08-16,Marketing,travel,1928.12,cloud overage
2395,2023-11-18,Sales,office,1860.56,team offsite
2396,2023-08-18,Finance,software,3224.75,team offsite
2397,2024-01-30,Marketing,travel,454.69,conference travel
2398,2023-11-23,Product,cloud,354.5,laptop
2399,2023-07-15,Finance,training,182.36,laptop
2400,2024-07-29,Marketing,events,2596.63,training course
2401,2024-05-26,Engineering,software,3154.89,team offsite
2402,2024-08-11,Marketing,cloud,2208.01,laptop
2403,2024-11-30,Marketing,events,409.04,team offsite
2404,2024-03-29,Operations,training,1587.43,conference travel
2405,2023-12-22,People,software,304.6,client dinner
2406,2024-01-02,Marketing,recruiting,3973.82,conference travel
2407,2023-10-19,Product,events,1937.35,team offsite
2408,2024-03-25,Sales,recruiting,974.12,laptop
2409,2024-10-22,Engineering,training,1422.1,cloud overage
2410,2024-03-25,Finance,cloud,3958.76,client dinner
2411,2023-11-06,Engineering,office,2437.41,team offsite
2412,2023-12-17,Support,recruiting,1598.91,training course
2413,2024-07-06,Sales,software,345.08,cloud overage
2414,2024-11-12,Operations,training,2922.85,job board
2415,2024-10-10,Operations,software,3667.9,cloud overage
2416,2023-09-18,Engineering,software,1661.9,conference travel
2417,2024-04-16,Finance,office,1710.26,client dinner
2418,2023-07-07,People,software,268.45,conference travel
2419,2024-09-25,Support,recruiting,3060.59,conference travel
2420,2023-07-17,People,training,2996.97,team offsite
2421,2024-09-05,Marketing,office,1887.84,client dinner
2422,2024-12-28,Support,events,2952.58,job board
2423,2024-01-23,People,software,2943.48,cloud overage
2424,2024-09-22,People,events,507.23,team offsite
2425,2024-05-26,Marketing,cloud,3323.14,job board
2426,2024-03-25,People,travel,3260.19,team offsite
2427,2024-09-23,Marketing,recruiting,3665.66,laptop
2428,2024-07-11,Engineering,office,2528.08,laptop
2429,2023-09-23,Sales,recruiting,1901.46,laptop
2430,2024-09-20,Marketing,recruiting,333.54,team offsite
2431,2024-08-16,Engineering,office,1332.49,laptop
2432,2023-11-16,Operations,travel,3667.02,conference travel
2433,2024-12-11,Support,office,3520.1,laptop
2434,2023-09-17,People,cloud,1516.46,team offsite
2435,2023-07-28,Engineering,recruiting,2494.9,job board
2436,2024-06-06,Marketing,office,2848.32,laptop
2437,2023-12-04,Product,travel,522.03,cloud overage
2438,2024-06-04,Sales,software,1492.22,job board
2439,2024-09-12,Marketing,cloud,1158.21,cloud overage
2440,2024-07-16,Product,recruiting,659.92,training course
2441,2023-07-19,Operations,cloud,2735.69,team offsite
2442,2024-07-04,Operations,software,3580.1,job board
2443,2024-02-06,Finance,cloud,3758.94,training course
2444,2024-06-02,People,cloud,1712.98,cloud overage
2445,2024-01-02,Operations,training,1905.26,laptop
2446,2023-09-30,Marketing,cloud,189.84,job board
2447,2023-11-28,Engineering,software,326.87,team offsite
2448,2024-11-10,People,travel,665.75,team offsite
2449,2024-11-02,People,cloud,3788.23,training course
2450,2023-07-02,Support,events,3871.2,client dinner
2451,2024-05-06,Finance,events,593.46,laptop
2452,2024-10-28,Sales,training,3484.74,cloud overage
2453,2024-06-19,Marketing,recruiting,1013.83,training course
2454,2024-07-15,Operations,travel,2033.97,training course
2455,2023-08-26,People,cloud,757.61,client dinner
2456,2023-11-05,Finance,recruiting,1398.11,laptop
2457,2024-12-15,People,travel,1405.49,team offsite
2458,2024-10-31,Support,events,2015.13,cloud overage
2459,2024-11-25,Engineering,travel,1087.51,laptop
2460,2024-09-03,Operations,software,2948.26,team offsite
2461,2024-05-21,Marketing,training,1327.31,team offsite
2462,2024-10-09,Product,office,1514.11,laptop
2463,2024-09-24,Operations,office,1962.25,conference travel
2464,2024-07-04,Product,office,1628.29,client dinner
2465,2023-12-30,Engineering,recruiting,245.27,conference travel
2466,2024-01-30,Product,events,299.55,job board
2467,2024-04-23,Engineering,office,79.63,cloud overage
2468,2023-10-09,Sales,events,2180.22,laptop
2469,2024-07-05,Sales,office,1601.92,training course
2470,2024-11-04,Finance,office,1392.97,training course
2471,2024-03-16,People,travel,469.68,client dinner
2472,2023-10-27,Marketing,cloud,3795.53,laptop
2473,2024-07-02,Engineering,events,3058.61,training course
2474,2024-10-25,Support,office,3701.82,client dinner
2475,2024-04-06,Product,events,694.62,cloud overage
2476,2024-11-28,Marketing,cloud,399.2,client dinner
2477,2024-04-08,Engineering,office,1523.82,cloud overage
2478,2024-05-03,Engineering,training,422.47,team offsite
2479,2024-05-27,Marketing,recruiting,3757.12,team offsite
2480,2023-07-02,Product,travel,868.18,cloud overage
2481,2024-01-15,Support,events,2789.16,training course
2482,2024-06-03,Engineering,training,3302.16,training course
2483,2024-04-05,Support,cloud,1118.73,cloud overage
2484,2023-09-04,Product,travel,375.8,cloud overage
2485,2023-07-10,Marketing,cloud,1337.45,team offsite
2486,2024-12-30,Support,travel,950.98,laptop
2487,2023-10-26,Product,training,767.49,cloud overage
2488,2024-02-25,Support,travel,1583.13,client dinner
2489,2024-09-20,Support,office,3917.19,team offsite
2490,2024-01-14,Engineering,software,759.02,laptop
2491,2024-05-11,Engineering,recruiting,2988.22,job board
2492,2024-04-05,Product,office,3981.3,conference travel
2493,2023-10-26,Operations,recruiting,3805.73,job board
2494,2024-02-18,Engineering,recruiting,1693.7,laptop
2495,2024-10-01,Product,office,1306.54,training course
2496,2024-01-09,Operations,recruiting,1818.73,cloud overage
2497,2024-08-18,Product,software,2349.61,laptop
2498,2023-09-16,Engineering,cloud,1337.31,job board
2499,2024-07-07,Engineering,events,484.61,client dinner
2500,2023-10-23,Engineering,events,2311.45,team offsite
2501,2024-10-02,Product,events,2425.49,job board
2502,2023-11-20,Sales,training,1839.88,team offsite
2503,2023-11-02,Support,events,2948.03,job board
2504,2024-01-11,Product,recruiting,2031.03,conference travel
2505,2024-07-26,Product,events,358.53,conference travel
2506,2024-08-13,Operations,travel,71.44,training course
2507,2023-07-09,Product,software,3993.34,conference travel
2508,2023-11-20,Engineering,cloud,3942.48,team offsite
2509,2024-07-15,Finance,travel,1970.29,team offsite
2510,2024-09-14,People,events,2081.81,laptop
2511,2024-09-03,People,office,1548.41,conference travel
2512,2023-11-02,Marketing,cloud,931.33,team offsite
2513,2023-09-08,People,office,1609.72,job board
2514,2024-01-20,People,travel,3022.48,team offsite
2515,2024-08-31,Support,travel,279.03,laptop
2516,2024-09-08,Sales,recruiting,3565.95,client dinner
2517,2024-03-22,Product,events,1020.13,client dinner
2518,2024-05-02,Operations,recruiting,818.41,job board
2519,2024-01-15,Support,cloud,1529.84,training course
2520,2023-12-10,Operations,events,2092.38,team offsite
2521,2024-08-14,Sales,software,399.64,job board
2522,2024-09-28,Sales,training,368.1,client dinner
2523,2024-01-11,Finance,travel,1356.99,conference travel
2524,2024-02-05,Finance,software,1448.02,training course
2525,2023-09-10,Sales,recruiting,3130.62,team offsite
2526,2023-08-21,Engineering,recruiting,2356.02,job board
2527,2023-12-04,Product,travel,2878.23,client dinner
2528,2023-10-09,Support,software,3661.49,training course
2529,2024-08-17,Support,events,3611.07,conference travel
2530,2023-08-11,Support,events,1823.55,cloud overage
2531,2024-10-11,People,training,3221.44,team offsite
2532,2023-11-09,Support,office,2193.27,conference travel
2533,2023-10-27,Finance,office,3369.59,cloud overage
2534,2023-10-16,Marketing,software,2591.54,client dinner
2535,2024-07-29,Marketing,travel,2325.48,job board
2536,2024-08-20,Marketing,cloud,2239.62,laptop
2537,2023-07-16,Finance,training,2699.91,cloud overage
2538,2024-07-07,Support,events,204.21,laptop
2539,2024-08-09,Finance,travel,2406.72,cloud overage
2540,2023-12-07,Sales,cloud,2493.33,job board
2541,2024-03-28,Marketing,events,2646.51,training course
2542,2023-08-13,Engineering,office,2639.77,conference travel
2543,2023-10-18,Engineering,training,1383.39,training course
2544,2024-05-21,Support,cloud,501.03,client dinner
2545,2023-10-15,Support,cloud,3338.27,job board
2546,2023-08-31,Operations,training,2223.1,team offsite
2547,2024-02-22,Sales,training,3343.46,job board
2548,2023-07-18,People,recruiting,3387.79,conference travel
2549,2023-08-23,Marketing,software,2766.93,laptop
2550,2023-07-10,Finance,cloud,3833.59,job board
2551,2023-11-08,Support,cloud,1962.64,team offsite
2552,2023-12-12,People,cloud,2258.28,job board
2553,2023-07-13,Support,office,2730.95,training course
2554,2023-07-10,Sales,office,2411.44,training course
2555,2024-03-12,People,events,458.62,conference travel
2556,2024-06-23,People,travel,1174.01,conference travel
2557,2023-09-03,People,cloud,3771.44,conference travel
2558,2024-12-23,Operations,office,846.49,training course
2559,2023-11-28,Sales,events,3389.4,client dinner
2560,2024-05-23,Support,recruiting,1446.99,job board
2561,2024-12-14,Sales,software,3442.63,training course
2562,2024-06-08,Product,travel,2238.06,team offsite
2563,2023-07-15,Sales,software,3313.65,client dinner
2564,2023-08-27,Finance,training,200.87,job board
2565,2024-05-24,Marketing,training,1292.83,job board
2566,2023-07-20,People,events,1432.65,client dinner
2567,2024-08-20,Operations,training,2852.47,training course
2568,2024-12-16,Finance,cloud,668.55,client dinner
2569,2024-05-06,Support,events,23.83,job board
2570,2023-07-23,Marketing,training,1281.32,client dinner
2571,2024-01-19,Operations,office,2480.79,client dinner
2572,2024-08-23,Sales,travel,1747.62,laptop
2573,2023-08-27,People,events,3090.06,team offsite
2574,2024-02-23,Support,recruiting,1745.96,job board
2575,2023-11-30,Sales,recruiting,260.65,cloud overage
2576,2024-07-02,People,software,3281.88,cloud overage
2577,2023-07-06,Product,office,2514.72,team offsite
2578,2024-05-18,Finance,recruiting,1304.15,laptop
2579,2024-06-22,Engineering,travel,3581.32,cloud overage
2580,2024-04-12,Product,recruiting,355.15,cloud overage
2581,2024-08-02,Marketing,events,2272.56,cloud overage
2582,2024-08-26,Engineering,cloud,715.77,laptop
2583,2023-10-03,Support,software,1537.84,laptop
2584,2023-11-23,Finance,cloud,3902.68,job board
2585,2024-09-21,Engineering,office,1803.88,conference travel
2586,2024-07-17,Support,events,2438.04,team offsite
2587,2024-04-01,Support,events,3513.91,training course
2588,2023-09-20,Sales,events,3638.67,job board
2589,2024-06-04,People,office,1148.03,job board
2590,2024-09-18,Finance,recruiting,3938.49,laptop
2591,2024-12-12,People,events,56.8,team offsite
2592,2024-07-09,People,recruiting,1299.0,laptop
2593,2024-01-16,Operations,travel,3124.73,team offsite
2594,2024-04-25,People,office,1597.57,client dinner
2595,2023-09-11,Operations,recruiting,899.97,conference travel
2596,2023-11-24,Product,recruiting,3714.08,laptop
2597,2023-09-08,People,software,226.61,laptop
2598,2024-02-09,Marketing,cloud,786.87,conference travel
2599,2023-12-22,Support,office,3469.86,laptop
2600,2024-10-30,Marketing,training,57.6,laptop
2601,2024-05-29,Operations,training,2409.31,cloud overage
2602,2023-08-14,Sales,software,689.62,laptop
2603,2023-11-20,Support,software,1394.17,client dinner
2604,2024-09-16,Finance,office,2527.2,training course
2605,2024-07-02,Sales,travel,186.73,team offsite
2606,2024-05-06,Engineering,travel,1377.65,training course
2607,2024-04-29,Operations,cloud,444.19,cloud overage
2608,2023-10-08,Product,office,3712.43,client dinner
2609,2024-05-30,Sales,training,3879.54,conference travel
2610,2023-09-27,Product,training,1552.87,cloud overage
2611,2024-04-20,Finance,travel,2495.93,cloud overage
2612,2024-04-06,Marketing,cloud,3303.2,cloud overage
2613,2023-11-13,Support,cloud,996.66,training course
2614,2024-02-22,Support,software,2272.35,job board
2615,2024-10-15,Marketing,events,897.98,laptop
2616,2024-11-13,Support,cloud,2129.8,conference travel
2617,2024-03-26,Marketing,office,580.24,training course
2618,2023-07-21,Operations,recruiting,2056.45,conference travel
2619,2023-07-21,Sales,office,3542.96,client dinner
2620,2023-10-30,Marketing,office,1556.24,training course
2621,2024-06-08,Marketing,events,1976.01,client dinner
2622,2024-01-10,Support,travel,1992.34,job board
2623,2024-06-21,Engineering,events,372.13,client dinner
2624,2023-10-17,People,travel,145.95,conference travel
2625,2024-09-02,People,cloud,1852.88,conference travel
2626,2023-12-04,Operations,recruiting,2280.38,job board
2627,2024-03-04,Operations,events,2119.37,laptop
2628,2024-08-27,People,cloud,1553.07,laptop
2629,2024-05-07,Operations,training,2598.44,cloud overage
2630,2024-12-15,Product,travel,928.05,training course
2631,2024-02-16,Sales,software,2530.95,client dinner
2632,2024-05-24,Sales,training,2908.33,conference travel
2633,2024-12-26,Product,training,3252.65,conference travel
2634,2024-11-26,Product,recruiting,3087.6,client dinner
2635,2024-08-01,Sales,travel,1235.38,training course
2636,2024-12-09,Sales,training,3300.73,team offsite
2637,2023-12-21,Finance,cloud,2103.28,conference travel
2638,2024-03-23,Operations,office,97.97,team offsite
2639,2023-07-04,Operations,events,1251.56,client dinner
2640,2024-07-24,Sales,cloud,65.19,training course
2641,2024-06-22,Operations,travel,1903.01,training course
2642,2024-09-04,Operations,office,2810.17,conference travel
2643,2024-03-17,Finance,travel,936.74,training course
2644,2024-08-01,People,training,487.11,cloud overage
2645,2023-12-08,Finance,training,3489.31,client dinner
2646,2024-11-04,Marketing,cloud,1591.72,conference travel
2647,2024-09-01,Marketing,office,3769.66,conference travel
2648,2024-12-18,People,travel,222.9,conference travel
2649,2024-04-17,Engineering,software,66.27,job board
2650,2023-10-25,Finance,travel,634.32,training course
2651,2024-06-12,Sales,training,2349.84,laptop
2652,2023-12-19,Finance,recruiting,1982.01,team offsite
2653,2023-10-15,Operations,office,100.77,conference travel
2654,2024-07-10,Support,office,1370.9,client dinner
2655,2024-07-05,Finance,events,3869.65,cloud overage
2656,2023-11-04,Support,travel,3951.87,cloud overage
2657,2024-05-11,Operations,office,1964.78,cloud overage
2658,2024-12-01,Finance,training,1306.23,training course
2659,2024-01-12,Marketing,travel,2892.56,team offsite
2660,2023-07-28,Marketing,events,1396.63,team offsite
2661,2024-10-03,Marketing,travel,3718.77,cloud overage
2662,2024-08-14,Support,office,2617.28,team offsite
2663,2024-07-17,People,training,2188.37,laptop
2664,2024-08-12,Product,cloud,98.51,conference travel
2665,2023-07-01,People,recruiting,1891.94,conference travel
2666,2024-10-22,People,office,2777.11,conference travel
2667,2024-07-08,Product,recruiting,3556.2,team offsite
2668,2024-12-30,Sales,cloud,554.95,training course
2669,2024-10-08,Sales,cloud,2183.88,job board
2670,2024-09-10,Sales,cloud,691.71,laptop
2671,2024-01-20,Support,software,3172.96,training course
2672,2024-10-20,Product,events,1718.09,training course
2673,2024-05-09,Product,events,3439.61,laptop
2674,2024-02-16,Engineering,training,621.33,job board
2675,2024-11-05,Support,recruiting,3796.96,job board
2676,2024-02-17,Engineering,recruiting,3993.95,cloud overage
2677,2023-07-27,Finance,cloud,3162.37,client dinner
2678,2024-02-20,Sales,travel,1026.86,team offsite
2679,2023-07-05,People,training,1284.24,job board
2680,2024-08-19,Support,software,33.33,client dinner
2681,2024-08-29,Product,recruiting,596.2,team offsite
2682,2024-05-10,Finance,training,796.3,job board
2683,2024-09-24,People,travel,2926.6,laptop
2684,2023-11-14,Sales,travel,1202.79,conference travel
2685,2023-08-16,Finance,cloud,3019.65,training course
2686,2024-05-25,Support,software,2722.18,job board
2687,2024-02-11,Product,training,3990.52,cloud overage
2688,2024-07-07,Engineering,office,3088.93,team offsite
2689,2024-08-28,Product,recruiting,1273.22,laptop
2690,2024-07-25,People,events,1315.65,conference travel
2691,2023-11-07,Support,cloud,499.31,cloud overage
2692,2024-02-07,People,events,2254.98,laptop
2693,2024-10-02,Marketing,software,3486.53,training course
2694,2024-10-01,Product,recruiting,519.46,team offsite
2695,2023-07-19,Support,cloud,1632.38,team offsite
2696,2024-03-28,Sales,travel,2854.69,job board
2697,2023-08-06,Product,cloud,2917.61,conference travel
2698,2024-05-10,Finance,training,1022.47,job board
2699,2024-05-02,People,cloud,1031.09,conference travel
2700,2024-01-18,Finance,travel,413.9,client dinner
2701,2023-07-26,Engineering,training,464.32,job board
2702,2023-11-19,Finance,recruiting,640.71,laptop
2703,2024-05-12,Sales,cloud,1888.01,cloud overage
2704,2023-08-03,Sales,cloud,3868.7,conference travel
2705,2023-10-01,People,software,2177.5,conference travel
2706,2023-10-19,Sales,recruiting,406.31,conference travel
2707,2024-11-07,Operations,events,3644.39,client dinner
2708,2023-07-22,Marketing,training,3479.96,team offsite
2709,2024-11-13,Engineering,cloud,3828.7,laptop
2710,2023-09-28,Finance,training,1157.26,training course
2711,2024-07-28,Product,training,554.81,conference travel
2712,2024-05-09,Sales,events,1588.84,team offsite
2713,2023-12-17,Marketing,events,939.05,client dinner
2714,2024-04-10,Finance,events,1316.6,laptop
2715,2024-06-10,Marketing,office,2281.03,conference travel
2716,2024-11-03,Product,cloud,1448.57,job board
2717,2024-09-06,Sales,cloud,2433.1,laptop
2718,2023-07-10,Finance,recruiting,1803.52,conference travel
2719,2024-02-28,Marketing,travel,3937.45,client dinner
2720,2024-03-25,Engineering,cloud,915.65,laptop
2721,2024-12-12,Product,office,3972.04,cloud overage
2722,2024-09-20,Product,training,2506.07,cloud overage
2723,2023-10-20,Engineering,software,764.88,client dinner
2724,2024-03-26,Marketing,cloud,1980.82,conference travel
2725,2023-08-22,People,travel,3819.62,cloud overage
2726,2024-12-04,Finance,cloud,819.22,team offsite
2727,2023-07-12,Operations,recruiting,674.66,client dinner
2728,2023-12-10,Support,cloud,2308.06,laptop
2729,2024-02-20,People,software,1127.48,conference travel
2730,2024-07-22,Engineering,cloud,3401.28,training course
2731,2024-11-13,Sales,events,3851.98,cloud overage
2732,2023-11-18,Support,cloud,1764.6,job board
2733,2024-12-16,Support,office,119.02,job board
2734,2024-06-07,Support,software,1342.73,job board
2735,2023-07-08,Product,travel,1082.55,conference travel
2736,2024-01-02,Support,software,1721.36,job board
2737,2023-08-23,Finance,office,776.55,training course
2738,2023-08-23,Product,recruiting,885.65,training course
2739,2024-04-28,People,travel,983.4,job board
